Credora;Devedora;Referencia;Trafego;POI;Rel;DESC;GH;Chamadas;Minutos;Tarifa;R$_Liq;PIS_Cofins;ICMS;R$_Bruto;CN_RELACIONAMENTO;CBS;IBS_Municipal;IBS_Estadual;EOT_Ponta;Corredor
012;011;202603;202603;6CTB008I;00;NEN4;R;000000000005;000000000005,4;0,00423;0000000000000,02;0000000000000,00;0000000000000,00;0000000000000,02;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;355
012;011;202603;202603;6CTB008I;00;NEN5;D;000000000170;000000000571,6;0,00787;0000000000004,50;0000000000000,17;0000000000000,00;0000000000004,67;;0000000000000,04;0000000000000,00;0000000000000,00;000000000000000;355
012;011;202603;202603;6CTB008I;00;NEN5;N;000000000052;000000000178,4;0,00787;0000000000001,40;0000000000000,05;0000000000000,00;0000000000001,45;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;355
012;011;202603;202603;6CTB008I;00;NEN5;R;000000000005;000000000005,4;0,00787;0000000000000,04;0000000000000,00;0000000000000,00;0000000000000,04;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;355
012;011;202603;202603;6CTB017I;00;NEN4;N;000000000025;000000000147,3;0,0061;0000000000000,90;0000000000000,03;0000000000000,00;0000000000000,93;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;143
012;011;202603;202603;6CTB017I;00;NEN5;D;000000000023;000000000141,7;0,00787;0000000000001,12;0000000000000,04;0000000000000,00;0000000000001,16;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;143
012;011;202603;202603;6CTB017I;00;NEN5;N;000000000004;000000000005,6;0,00787;0000000000000,04;0000000000000,00;0000000000000,00;0000000000000,04;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;143
012;011;202603;202603;6CTB020I;00;NEN4;N;000000000090;000000000299,0;0,00605;0000000000001,81;0000000000000,07;0000000000000,00;0000000000001,88;;0000000000000,02;0000000000000,00;0000000000000,00;000000000000000;355
012;011;202603;202603;6CTB020I;00;NEN4;R;000000000001;000000000000,5;0,00423;0000000000000,00;0000000000000,00;0000000000000,00;0000000000000,00;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;355
012;011;202603;202603;6CTB020I;00;NEN5;D;000000000066;000000000228,8;0,00787;0000000000001,80;0000000000000,07;0000000000000,00;0000000000001,87;;0000000000000,02;0000000000000,00;0000000000000,00;000000000000000;355
012;011;202603;202603;6CTB020I;00;NEN5;N;000000000025;000000000070,2;0,00787;0000000000000,55;0000000000000,02;0000000000000,00;0000000000000,57;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;355
012;011;202603;202603;6CTB020I;00;NEN5;S;000000000001;000000000000,5;0,00787;0000000000000,00;0000000000000,00;0000000000000,00;0000000000000,00;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;355
012;011;202603;202603;6CTB024I;00;NEN4;N;000000000016;000000000089,4;0,0061;0000000000000,55;0000000000000,02;0000000000000,00;0000000000000,57;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;143
012;011;202603;202603;6CTB024I;00;NEN5;D;000000000008;000000000042,0;0,00787;0000000000000,33;0000000000000,01;0000000000000,00;0000000000000,34;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;143
012;011;202603;202603;6CTB024I;00;NEN5;N;000000000009;000000000047,4;0,00787;0000000000000,37;0000000000000,01;0000000000000,00;0000000000000,38;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;143
012;011;202603;202603;6CTB026I;00;NEN4;N;000000000036;000000000145,2;0,00605;0000000000000,88;0000000000000,03;0000000000000,00;0000000000000,91;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;355
012;011;202603;202603;6CTB026I;00;NEN4;R;000000000004;000000000005,6;0,00423;0000000000000,02;0000000000000,00;0000000000000,00;0000000000000,02;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;355
