34,11,202603,202603,ULAN_0902,0, LENV,N,1,"0,5","0,01499","0,01",0,0,"0,01",0,M,34
34,11,202603,202603,URA070134,0, LENV,N,5,"3,9","0,01499","0,07",0,0,"0,07",0,M,34
34,11,202603,202603,ULA070134,0, LENV,N,3,"1,5","0,01499","0,03",0,0,"0,03",0,M,34
325,11,202603,202603,NSH16URA,0, LENV,N,1,"1,2","0,01779","0,02",0,0,"0,02",0,M,325
325,11,202603,202603,ULAN_1001,0, LENV,N,371,567,"0,01779","10,14","0,34",0,"10,48",0,M,325
325,11,202603,202603,NSH16ULA,0, LENV,N,1,1,"0,01779","0,02",0,0,"0,02",0,M,325
325,11,202603,202603,ULAN_1001,0, LENV,N,2,"2,1","0,01779","0,04",0,0,"0,04",0,M,10
325,11,202603,202603,ULAN_1004,0, LENV,N,3,"15,1","0,01779","0,26",0,0,"0,26",0,M,411
325,11,202603,202603,ULAN_0902,0, LENV,R,5,"16,3","0,01245","0,21",0,0,"0,21",0,M,325
325,11,202603,202603,ULAN_1001,0, LENV,R,29,"50,8","0,01245","0,65","0,02",0,"0,67",0,M,325
325,11,202603,202603,ULA070115,0, LENV,N,2,"1,1","0,01779","0,02",0,0,"0,02",0,M,325
325,11,202603,202603,ULAN_1001,0, LENV,N,4,"7,7","0,01779","0,14",0,0,"0,14",0,M,411
325,11,202603,202603,URAN_0902,0, LENV,N,559,"382,5","0,01779","6,9","0,24",0,"7,14",0,M,325
325,11,202603,202603,ULAN_1001,0, LENV,N,8,"6,2","0,01779","0,1",0,0,"0,1",0,M,17
325,11,202603,202603,ULAN_1004,0, LENV,R,14,"10,3","0,01245","0,14",0,0,"0,14",0,M,325
325,11,202603,202603,ULAN_1001,0, LSAV,N,1,"1,1","0,01779","0,02",0,0,"0,02",0,M,325
325,11,202603,202603,ULAN_1004,0, LENV,N,70,"152,6","0,01779","2,72","0,09",0,"2,81",0,M,325
325,11,202603,202603,ULAN_0902,0, LENV,N,561,"481,1","0,01779","8,63","0,29",0,"8,92",0,M,325
325,11,202603,202603,ULAN_1001,0, LENV,R,1,"0,5","0,01245","0,01",0,0,"0,01",0,M,17
325,11,202603,202603,URAN_0902,0, LENV,R,2,1,"0,01245","0,02",0,0,"0,02",0,M,325
325,11,202603,202603,ULAN_1001,0, LENV,N,2,"2,4","0,01779","0,05",0,0,"0,05",0,M,17
