Credora;Devedora;Referencia;Trafego;POI;Rel;DESC;GH;Chamadas;Minutos;Tarifa;R$_Liq;PIS_Cofins;ICMS;R$_Bruto;CN_RELACIONAMENTO;CBS;IBS_Municipal;IBS_Estadual;EOT_Ponta;Corredor
025;011;202603;202601;6OIF086I;00;NENL;R;000000000001;000000000076,8;0,00438;0000000000000,34;0000000000000,01;0000000000000,00;0000000000000,35;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;6OIF089I;00;NENL;N;000000000001;000000000004,2;0,00626;0000000000000,03;0000000000000,00;0000000000000,00;0000000000000,03;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;6TIF018I;00;NENL;N;000000000001;000000000000,8;0,00626;0000000000000,01;0000000000000,00;0000000000000,00;0000000000000,01;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;6TIF020I;00;NENL;N;000000000003;000000000002,8;0,00626;0000000000000,02;0000000000000,00;0000000000000,00;0000000000000,02;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7012002I;00;NENL;N;000000000001;000000000000,5;0,00626;0000000000000,00;0000000000000,00;0000000000000,00;0000000000000,00;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7CTB003I;00;NENL;N;000000000002;000000000002,1;0,00626;0000000000000,01;0000000000000,00;0000000000000,00;0000000000000,01;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7CTB016I;00;NENL;N;000000000039;000000000096,3;0,00626;0000000000000,60;0000000000000,02;0000000000000,00;0000000000000,62;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7CTB016I;00;NENL;R;000000000002;000000000082,1;0,00438;0000000000000,36;0000000000000,01;0000000000000,00;0000000000000,37;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7CTB025I;00;NENL;N;000000000148;000000000216,7;0,00626;0000000000001,36;0000000000000,05;0000000000000,00;0000000000001,41;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;7CTB025I;00;NENL;R;000000000036;000000000022,7;0,00438;0000000000000,10;0000000000000,00;0000000000000,00;0000000000000,10;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
