014;011;202607;202607;110110LL;0; GS3V;N;620;4247,6;0,01779;75,56;2,86;0;78,43
014;011;202607;202607;110110LP;0; GS3V;N;797;5729,8;0,01779;101,93;3,86;0;105,79
014;011;202607;202607;110110LT;0; GS3V;N;796;5505,6;0,01779;97,94;3,71;0;101,66
014;011;202607;202607;110110KK;0; GS3V;R;67;388,9;0,01245;4,84;0,18;0;5,03
014;011;202607;202607;110110KO;0; GS3V;R;93;500,1;0,01245;6,23;0,24;0;6,46
014;011;202607;202607;110110KS;0; GS3V;R;73;368;0,01245;4,58;0,17;0;4,76
014;011;202607;202607;110110KX;0; GS3V;R;67;392,9;0,01245;4,89;0,19;0;5,08
014;011;202607;202607;110110L1;0; GS3V;R;87;430,3;0,01245;5,36;0,2;0;5,56
014;011;202607;202607;110110L5;0; GS3V;R;59;401,8;0,01245;5;0,19;0;5,19
014;011;202607;202607;110110L9;0; GS3V;R;86;605,2;0,01245;7,53;0,29;0;7,82
014;011;202607;202607;110110LD;0; GS3V;R;65;428,9;0,01245;5,34;0,2;0;5,54
014;011;202607;202607;110110LH;0; GS3V;R;61;365,1;0,01245;4,55;0,17;0;4,72
014;011;202607;202607;110110LL;0; GS3V;R;70;454,8;0,01245;5,66;0,21;0;5,88
014;011;202607;202607;110110LP;0; GS3V;R;74;382,6;0,01245;4,76;0,18;0;4,94
014;011;202607;202607;110110LT;0; GS3V;R;80;421,4;0,01245;5,25;0,2;0;5,45
014;011;202607;202607;110110KK;0; GS8V;N;102688;757295,3;0,01779;13472,28;510,37;0;13982,65
014;011;202607;202607;110110KM;0; GS8V;N;161;1005,1;0,01779;17,88;0,68;0;18,56
014;011;202607;202607;110110KO;0; GS8V;N;104211;770598,6;0,01779;13708,95;519,33;0;14228,28
014;011;202607;202607;110110KQ;0; GS8V;N;154;1139;0,01779;20,26;0,77;0;21,03
014;011;202607;202607;110110KS;0; GS8V;N;89945;663740,2;0,01779;11807,94;447,32;0;12255,25
014;011;202607;202607;110110KU;0; GS8V;N;267;2059,9;0,01779;36,65;1,39;0;38,03
014;011;202607;202607;110110KX;0; GS8V;N;101268;749792,8;0,01779;13338,81;505,31;0;13844,12
014;011;202607;202607;110110KZ;0; GS8V;N;171;1131,1;0,01779;20,12;0,76;0;20,88
014;011;202607;202607;110110L1;0; GS8V;N;102966;761148,5;0,01779;13540,83;512,96;0;14053,8
014;011;202607;202607;110110L3;0; GS8V;N;192;1383,5;0,01779;24,61;0,93;0;25,54
014;011;202607;202607;110110L5;0; GS8V;N;88736;659017,4;0,01779;11723,92;444,13;0;12168,05
014;011;202607;202607;110110L7;0; GS8V;N;235;1422,8;0,01779;25,31;0,96;0;26,27
014;011;202607;202607;110110L9;0; GS8V;N;102802;765917,6;0,01779;13625,67;516,18;0;14141,85
014;011;202607;202607;110110LB;0; GS8V;N;170;1157;0,01779;20,58;0,78;0;21,36
014;011;202607;202607;110110LD;0; GS8V;N;103905;771013,8;0,01779;13716,34;519,61;0;14235,95
014;011;202607;202607;110110LF;0; GS8V;N;157;1181,5;0,01779;21,02;0,8;0;21,82
014;011;202607;202607;110110LH;0; GS8V;N;89741;665218,7;0,01779;11834,24;448,31;0;12282,55
014;011;202607;202607;110110LK;0; GS8V;N;199;1798;0,01779;31,99;1,21;0;33,2
014;011;202607;202607;110110LL;0; GS8V;N;91942;677518,3;0,01779;12053,05;456,6;0;12509,65
014;011;202607;202607;110110LN;0; GS8V;N;162;1267,3;0,01779;22,55;0,85;0;23,4
014;011;202607;202607;110110LP;0; GS8V;N;106388;785006,4;0,01779;13965,26;529,04;0;14494,31
014;011;202607;202607;110110LR;0; GS8V;N;153;977,3;0,01779;17,39;0,66;0;18,04
014;011;202607;202607;110110LT;0; GS8V;N;105038;776720,8;0,01779;13817,86;523,46;0;14341,32
014;011;202607;202607;110110LV;0; GS8V;N;223;1592,8;0,01779;28,34;1,07;0;29,41
014;011;202607;202607;110110LY;0; GS8V;N;3;18,7;0,01779;0,33;0,01;0;0,35
014;011;202607;202607;1111500Y;0; GS8V;N;1;0,5;0,01779;0,01;0;0;0,01
014;011;202607;202607;11115012;0; GS8V;N;1;0,5;0,01779;0,01;0;0;0,01
014;011;202607;202607;11115016;0; GS8V;N;2;3;0,01779;0,05;0;0;0,06
014;011;202607;202607;1111501A;0; GS8V;N;2;2,4;0,01779;0,04;0;0;0,04
014;011;202607;202607;1111501E;0; GS8V;N;5;3,1;0,01779;0,06;0;0;0,06
014;011;202607;202607;1111501I;0; GS8V;N;3;4,7;0,01779;0,08;0;0;0,09
014;011;202607;202607;1111501M;0; GS8V;N;3;1,6;0,01779;0,03;0;0;0,03
014;011;202607;202607;1111501Q;0; GS8V;N;1;0,5;0,01779;0,01;0;0;0,01
014;011;202607;202607;110110KK;0; GS8V;R;11529;52101;0,01245;648,66;24,57;0;673,23
014;011;202607;202607;110110KM;0; GS8V;R;16;116,6;0,01245;1,45;0,05;0;1,51
014;011;202607;202607;110110KO;0; GS8V;R;11657;52003,6;0,01245;647,44;24,53;0;671,97
014;011;202607;202607;110110KQ;0; GS8V;R;13;156,5;0,01245;1,95;0,07;0;2,02
014;011;202607;202607;110110KS;0; GS8V;R;10198;45893,8;0,01245;571,38;21,65;0;593,02
014;011;202607;202607;110110KU;0; GS8V;R;18;174;0,01245;2,17;0,08;0;2,25
014;011;202607;202607;110110KX;0; GS8V;R;11164;49093,9;0,01245;611,22;23,15;0;634,37
014;011;202607;202607;110110KZ;0; GS8V;R;15;125,6;0,01245;1,56;0,06;0;1,62
014;011;202607;202607;110110L1;0; GS8V;R;11363;49554,6;0,01245;616,95;23,37;0;640,33
014;011;202607;202607;110110L3;0; GS8V;R;17;198,9;0,01245;2,48;0,09;0;2,57
014;011;202607;202607;110110L5;0; GS8V;R;9722;42300,8;0,01245;526,64;19,95;0;546,6
014;011;202607;202607;110110L7;0; GS8V;R;14;80,5;0,01245;1;0,04;0;1,04
014;011;202607;202607;110110L9;0; GS8V;R;11465;50850,7;0,01245;633,09;23,98;0;657,07
014;011;202607;202607;110110LB;0; GS8V;R;12;115,8;0,01245;1,44;0,05;0;1,5
014;011;202607;202607;110110LD;0; GS8V;R;11542;51419,5;0,01245;640,17;24,25;0;664,42
014;011;202607;202607;110110LF;0; GS8V;R;8;74,5;0,01245;0,93;0,04;0;0,96
014;011;202607;202607;110110LH;0; GS8V;R;10070;45246,4;0,01245;563,32;21,34;0;584,66
014;011;202607;202607;110110LK;0; GS8V;R;23;197,9;0,01245;2,46;0,09;0;2,56
014;011;202607;202607;110110LL;0; GS8V;R;10061;43705,9;0,01245;544,14;20,61;0;564,75
014;011;202607;202607;110110LN;0; GS8V;R;11;51,3;0,01245;0,64;0,02;0;0,66
014;011;202607;202607;110110LP;0; GS8V;R;11648;51415,4;0,01245;640,12;24,25;0;664,37
014;011;202607;202607;110110LR;0; GS8V;R;15;72,2;0,01245;0,9;0,03;0;0,93
014;011;202607;202607;110110LT;0; GS8V;R;11343;50762,8;0,01245;632;23,94;0;655,94
014;011;202607;202607;110110LV;0; GS8V;R;15;144,3;0,01245;1,8;0,07;0;1,86
014;011;202607;202607;110110LY;0; GS8V;R;1;0,5;0,01245;0,01;0;0;0,01
014;011;202607;202607;1111500Y;0; GS8V;R;1;3,1;0,01245;0,04;0;0;0,04
014;011;202607;202607;1111501A;0; GS8V;R;1;5,8;0,01245;0,07;0;0;0,07
014;011;202607;202607;1111501E;0; GS8V;R;2;14,3;0,01245;0,18;0,01;0;0,18
014;011;202607;202607;1111501I;0; GS8V;R;1;10,5;0,01245;0,13;0;0;0,14
014;011;202607;202607;11010026;0; IENV;N;3680;2110,5;0,01779;37,55;1,42;0;38,97
014;011;202607;202607;11010028;0; IENV;N;3622;2084,5;0,01779;37,08;1,4;0;38,49
014;011;202607;202607;1101002B;0; IENV;N;3666;1996,8;0,01779;35,52;1,35;0;36,87
014;011;202607;202607;1101002D;0; IENV;N;8394;4819,8;0,01779;85,74;3,25;0;88,99
014;011;202607;202607;1101002F;0; IENV;N;8218;4566,1;0,01779;81,23;3,08;0;84,31
014;011;202607;202607;1101002H;0; IENV;N;8137;4507,6;0,01779;80,19;3,04;0;83,23
014;011;202607;202607;1101002N;0; IENV;N;3897;2246,2;0,01779;39,96;1,51;0;41,47
014;011;202607;202607;1101002P;0; IENV;N;3905;2207,3;0,01779;39,27;1,49;0;40,76
014;011;202607;202607;1101002Q;0; IENV;N;3935;2232,9;0,01779;39,72;1,5;0;41,23
014;011;202607;202607;110110KN;0; IENV;N;275927;161190;0,01779;2867,57;108,63;0;2976,2
014;011;202607;202607;110110KP;0; IENV;N;286959;168987;0,01779;3006,28;113,89;0;3120,16
014;011;202607;202607;110110L0;0; IENV;N;275658;161258,7;0,01779;2868,79;108,68;0;2977,47
014;011;202607;202607;110110L2;0; IENV;N;287889;167736;0,01779;2984,02;113,04;0;3097,07
014;011;202607;202607;110110LC;0; IENV;N;275614;160651,8;0,01779;2858;108,27;0;2966,26
014;011;202607;202607;110110LE;0; IENV;N;287390;167762,9;0,01779;2984,5;113,06;0;3097,56
014;011;202607;202607;11010026;0; IENV;R;2;1;0,01245;0,01;0;0;0,01
014;011;202607;202607;1101002B;0; IENV;R;2;26,5;0,01245;0,33;0,01;0;0,34
014;011;202607;202607;1101002D;0; IENV;R;4;8;0,01245;0,1;0;0;0,1
014;011;202607;202607;1101002F;0; IENV;R;4;26,9;0,01245;0,33;0,01;0;0,35
014;011;202607;202607;1101002H;0; IENV;R;6;4,1;0,01245;0,05;0;0;0,05
014;011;202607;202607;1101002N;0; IENV;R;1;0,5;0,01245;0,01;0;0;0,01
014;011;202607;202607;1101002P;0; IENV;R;1;0,5;0,01245;0,01;0;0;0,01
014;011;202607;202607;1101002Q;0; IENV;R;1;0,5;0,01245;0,01;0;0;0,01
014;011;202607;202607;110110KN;0; IENV;R;7333;7575,8;0,01245;94,32;3,57;0;97,89
014;011;202607;202607;110110KP;0; IENV;R;7572;7843,4;0,01245;97,65;3,7;0;101,35
014;011;202607;202607;110110L0;0; IENV;R;7306;7254,4;0,01245;90,32;3,42;0;93,74
014;011;202607;202607;110110L2;0; IENV;R;7594;7755,2;0,01245;96,55;3,66;0;100,21
014;011;202607;202607;110110LC;0; IENV;R;7348;7505,8;0,01245;93,45;3,54;0;96,99
014;011;202607;202607;110110LE;0; IENV;R;7696;7641,3;0,01245;95,13;3,6;0;98,74
014;011;202607;202606;11212002;0; LENV;N;16;8;0,01779;0,14;0,01;0;0,15
014;011;202607;202606;11212004;0; LENV;N;15;7,5;0,01779;0,13;0,01;0;0,14
014;011;202607;202606;11212006;0; LENV;N;26;13,7;0,01779;0,24;0,01;0;0,25
014;011;202607;202606;11212008;0; LENV;N;28;26,2;0,01779;0,47;0,02;0;0,48
014;011;202607;202606;1121200A;0; LENV;N;46;34,7;0,01779;0,62;0,02;0;0,64
014;011;202607;202606;1121200B;0; LENV;N;37;23,5;0,01779;0,42;0,02;0;0,43
014;011;202607;202606;1121200H;0; LENV;N;31;21,9;0,01779;0,39;0,01;0;0,4
014;011;202607;202606;1121200L;0; LENV;N;46;27,1;0,01779;0,48;0,02;0;0,5
014;011;202607;202606;1121200N;0; LENV;N;43;45,8;0,01779;0,81;0,03;0;0,85
014;011;202607;202607;110110KL;0; LENV;N;1661426;1269918,2;0,01779;22591,84;855,84;0;23447,69
014;011;202607;202607;110110KN;0; LENV;N;6100820;3082073,5;0,01779;54830,09;2077,11;0;56907,2
014;011;202607;202607;110110KP;0; LENV;N;4791534;2423815,5;0,01779;43119,68;1633,49;0;44753,17
014;011;202607;202607;110110KR;0; LENV;N;1306682;1068912,4;0,01779;19015,95;720,38;0;19736,33
014;011;202607;202607;110110KY;0; LENV;N;1668540;1272042,4;0,01779;22629,63;857,27;0;23486,91
014;011;202607;202607;110110L0;0; LENV;N;6097552;3080984,1;0,01779;54810,71;2076,38;0;56887,09
014;011;202607;202607;110110L2;0; LENV;N;4798087;2425892,8;0,01779;43156,63;1634,89;0;44791,52
