Credora;Devedora;Referencia;Trafego;POI;Rel;DESC;GH;Chamadas;Minutos;Tarifa;R$_Liq;PIS_Cofins;ICMS;R$_Bruto;CN_RELACIONAMENTO;CBS;IBS_Municipal;IBS_Estadual;EOT_Ponta;Corredor
035;200;202603;202603;1CTB017I;00;NENL;N;000000000262;000000000713,0;0,00631;0000000000004,50;0000000000000,17;0000000000000,00;0000000000004,67;;0000000000000,04;0000000000000,00;0000000000000,00;000000000000000;035
035;200;202603;202603;1CTB017I;00;NENL;R;000000000008;000000000006,6;0,00441;0000000000000,03;0000000000000,00;0000000000000,00;0000000000000,03;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;035
035;200;202603;202603;1CTB020I;00;NEAL;R;000000000001;000000000000,5;0,00441;0000000000000,00;0000000000000,00;0000000000000,00;0000000000000,00;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;035
035;200;202603;202603;1CTB020I;00;NENL;N;000000000395;000000001187,2;0,00631;0000000000007,49;0000000000000,28;0000000000000,00;0000000000007,77;;0000000000000,07;0000000000000,00;0000000000000,00;000000000000001;035
035;200;202603;202603;1CTB020I;00;NENL;R;000000000030;000000000220,6;0,00441;0000000000000,97;0000000000000,04;0000000000000,00;0000000000001,01;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;035
035;200;202603;202603;4XCTPR7S;00;NSNL;N;000000014627;000000045867,3;0,00631;0000000000289,42;0000000000010,96;0000000000000,00;0000000000300,38;;0000000000002,60;0000000000000,00;0000000000000,00;000000000000029;035
035;200;202603;202603;4XCTPR7S;00;NSNL;R;000000000708;000000004152,8;0,00441;0000000000018,31;0000000000000,69;0000000000000,00;0000000000019,00;;0000000000000,16;0000000000000,00;0000000000000,00;000000000000002;035
035;200;202603;202603;4XCTUL4S;00;NSNL;N;000000051135;000000177884,8;0,00631;0000000001122,45;0000000000042,52;0000000000000,00;0000000001164,97;;0000000000010,10;0000000000000,00;0000000000000,00;000000000000112;035
035;200;202603;202603;4XCTUL4S;00;NSNL;R;000000003900;000000015422,4;0,00441;0000000000068,01;0000000000002,58;0000000000000,00;0000000000070,59;;0000000000000,61;0000000000000,00;0000000000000,00;000000000000007;035
035;200;202603;202603;6ALG002I;00;NENL;N;000000000021;000000000039,4;0,00631;0000000000000,25;0000000000000,01;0000000000000,00;0000000000000,26;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;035
035;200;202603;202603;6ALG002I;00;NENL;R;000000000001;000000000001,6;0,00441;0000000000000,01;0000000000000,00;0000000000000,00;0000000000000,01;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;035
035;200;202603;202603;6CTB017I;00;NENL;N;000000000284;000000000684,0;0,00631;0000000000004,32;0000000000000,16;0000000000000,00;0000000000004,48;;0000000000000,04;0000000000000,00;0000000000000,00;000000000000000;035
035;200;202603;202603;6CTB017I;00;NENL;R;000000000013;000000000079,6;0,00441;0000000000000,35;0000000000000,01;0000000000000,00;0000000000000,36;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;035
035;200;202603;202603;6CTB020I;00;NENL;N;000000000367;000000001026,8;0,00631;0000000000006,48;0000000000000,25;0000000000000,00;0000000000006,73;;0000000000000,06;0000000000000,00;0000000000000,00;000000000000001;035
035;200;202603;202603;6CTB020I;00;NENL;R;000000000020;000000000071,3;0,00441;0000000000000,31;0000000000000,01;0000000000000,00;0000000000000,32;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;035
035;200;202603;202603;8FLICTAB;00;NSNI;D;000000000012;000000000018,9;0,00671;0000000000000,13;0000000000000,00;0000000000000,00;0000000000000,13;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;031
035;200;202603;202603;8FLICTAB;00;NSNI;D;000000000003;000000000004,3;0,00671;0000000000000,03;0000000000000,00;0000000000000,00;0000000000000,03;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;253
035;200;202603;202603;8FLICTAB;00;NSNI;D;000000000010;000000000058,7;0,00671;0000000000000,39;0000000000000,01;0000000000000,00;0000000000000,40;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;355
