CREDORA;DEVEDORA;REFERENCIA;PERIODO_TRAFEGO;POI;TIPO_RELATORIO;DESCRITOR;GRUPO_HORARIO;CHAMADAS;MINUTOS;TARIFA;VALOR_LIQUIDO;VALOR_PIS_COFINS;VALOR_ICMS;VALOR_TOTAL;VALOR_TOTAL_REAL;OPERATOR_TYPE;EOT_CREDORA
012;200;202607;202607;FACX_5076;00;NSNV;N;4;17,8;0,01499;0,27;0,01;0,00;0,28;0,00;F;034
012;200;202607;202607;FACX_5078;00;2NENI;D;2;1,0;0,00787;0,01;0,00;0,00;0,01;0,00;F;035
012;200;202607;202607;FACX_5078;00;2NENI;D;489;1675,6;0,00787;13,19;0,50;0,00;13,69;0,00;F;355
012;200;202607;202607;FACX_5078;00;2NENI;N;227;807,7;0,00787;6,36;0,24;0,00;6,60;0,00;F;355
012;200;202607;202607;FACX_5078;00;2NENI;R;31;64,5;0,00787;0,51;0,02;0,00;0,53;0,00;F;355
012;200;202607;202607;FACX_5078;00;2NENI;S;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;F;355
012;200;202607;202607;FACX_5080;00;MNENI;D;72;109,3;0,00787;0,86;0,03;0,00;0,89;0,00;F;034
012;200;202607;202607;FACX_5080;00;MNENI;D;5;2,5;0,00787;0,02;0,00;0,00;0,02;0,00;F;076
012;200;202607;202607;FACX_5080;00;MNENI;D;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;F;430
012;200;202607;202607;FACX_5080;00;MNENI;N;48;111,7;0,00787;0,88;0,03;0,00;0,91;0,00;F;034
012;200;202607;202607;FACX_5080;00;MNENI;N;4;2,0;0,00787;0,02;0,00;0,00;0,02;0,00;F;076
012;200;202607;202607;FACX_5080;00;MNENI;N;2;1,0;0,00787;0,01;0,00;0,00;0,01;0,00;F;430
012;200;202607;202607;FACX_5080;00;MNENI;R;19;49,1;0,00787;0,39;0,01;0,00;0,40;0,00;F;034
012;200;202607;202607;FACX_5080;00;MNENI;S;1;2,6;0,00787;0,02;0,00;0,00;0,02;0,00;F;034
012;200;202607;202607;FACX_5080;00;NENV;N;125;235,5;0,01499;3,53;0,13;0,00;3,66;0,00;F;034
012;200;202607;202607;FACX_5080;00;NENV;N;9;4,5;0,01499;0,07;0,00;0,00;0,07;0,00;F;076
012;200;202607;202607;FACX_5080;00;NENV;N;3;1,5;0,01499;0,02;0,00;0,00;0,02;0,00;F;430
012;200;202607;202607;FACX_5080;00;NENV;R;15;37,2;0,01049;0,39;0,01;0,00;0,40;0,00;F;034
012;200;202607;202607;FACX_5082;00;2NENI;D;46;63,3;0,00787;0,50;0,02;0,00;0,52;0,00;F;355
012;200;202607;202607;FACX_5082;00;2NENI;N;12;20,3;0,00787;0,16;0,01;0,00;0,17;0,00;F;355
012;200;202607;202607;FACX_5089;00;2NSNI;D;60;142,3;0,00787;1,12;0,04;0,00;1,16;0,00;F;355
012;200;202607;202607;FACX_5089;00;2NSNI;N;20;55,4;0,00787;0,44;0,02;0,00;0,46;0,00;F;355
012;200;202607;202607;FACX_5089;00;2NSNI;R;2;3,5;0,00787;0,03;0,00;0,00;0,03;0,00;F;355
012;200;202607;202607;FACX_5107;00;2NENI;D;79;178,2;0,00787;1,40;0,05;0,00;1,45;0,00;F;025
012;200;202607;202607;FACX_5107;00;2NENI;D;6473;27859,4;0,00787;219,25;8,31;0,00;227,56;0,00;F;143
012;200;202607;202607;FACX_5107;00;2NENI;N;32;113,4;0,00787;0,89;0,03;0,00;0,92;0,00;F;025
012;200;202607;202607;FACX_5107;00;2NENI;N;2803;10737,0;0,00787;84,50;3,20;0,00;87,70;0,00;F;143
012;200;202607;202607;FACX_5107;00;2NENI;R;14;160,5;0,00787;1,26;0,05;0,00;1,31;0,00;F;025
012;200;202607;202607;FACX_5107;00;2NENI;R;430;961,4;0,00787;7,57;0,29;0,00;7,86;0,00;F;143
012;200;202607;202607;FACX_5107;00;2NENI;S;169;567,4;0,00787;4,47;0,17;0,00;4,64;0,00;F;143
012;200;202607;202607;FACX_5133;00;2NENI;D;37;71,5;0,00787;0,56;0,02;0,00;0,58;0,00;F;143
012;200;202607;202607;FACX_5133;00;2NENI;N;14;17,3;0,00787;0,14;0,01;0,00;0,15;0,00;F;143
012;200;202607;202607;FACX_5136;00;2NENI;D;2;1,0;0,00787;0,01;0,00;0,00;0,01;0,00;F;225
012;200;202607;202607;FACX_5136;00;2NENI;N;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;F;225
012;200;202607;202607;FACX_5136;00;4NENL;N;3;1,5;0,00610;0,01;0,00;0,00;0,01;0,00;F;225
012;200;202607;202607;FACX_5664;00;2NENI;D;2563;8361,6;0,00787;65,81;2,49;0,00;68,30;0,00;F;143
012;200;202607;202607;FACX_5664;00;2NENI;N;794;2690,2;0,00787;21,17;0,80;0,00;21,97;0,00;F;143
012;200;202607;202607;FACX_5664;00;2NENI;R;75;239,5;0,00787;1,88;0,07;0,00;1,95;0,00;F;143
012;200;202607;202607;FACX_5664;00;2NENI;S;5;3,8;0,00787;0,03;0,00;0,00;0,03;0,00;F;143
012;200;202607;202607;FACX_6177;00;2NENI;D;53;26,5;0,00787;0,21;0,01;0,00;0,22;0,00;F;143
012;200;202607;202607;FACX_6177;00;2NENI;N;36;18,0;0,00787;0,14;0,01;0,00;0,15;0,00;F;143
012;200;202607;202607;SPOX_0046;00;2NENI;D;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;F;011
012;200;202607;202607;SPOX_0046;00;2NENI;D;56;199,4;0,00787;1,57;0,06;0,00;1,63;0,00;F;143
012;200;202607;202607;SPOX_0046;00;2NENI;D;2;1,5;0,00787;0,01;0,00;0,00;0,01;0,00;F;212
012;200;202607;202607;SPOX_0046;00;2NENI;D;57;160,6;0,00787;1,26;0,05;0,00;1,31;0,00;F;225
012;200;202607;202607;SPOX_0046;00;2NENI;D;44;61,5;0,00787;0,48;0,02;0,00;0,50;0,00;F;D56
012;200;202607;202607;SPOX_0046;00;2NENI;N;2;5,8;0,00787;0,05;0,00;0,00;0,05;0,00;F;011
012;200;202607;202607;SPOX_0046;00;2NENI;N;11;27,5;0,00787;0,22;0,01;0,00;0,23;0,00;F;143
012;200;202607;202607;SPOX_0046;00;2NENI;N;2;3,8;0,00787;0,03;0,00;0,00;0,03;0,00;F;212
012;200;202607;202607;SPOX_0046;00;2NENI;N;19;36,8;0,00787;0,29;0,01;0,00;0,30;0,00;F;225
012;200;202607;202607;SPOX_0046;00;2NENI;N;27;13,9;0,00787;0,11;0,00;0,00;0,11;0,00;F;D56
012;200;202607;202607;SPOX_0046;00;2NENI;R;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;F;225
012;200;202607;202607;SPOX_0046;00;2NENI;R;2;3,3;0,00787;0,03;0,00;0,00;0,03;0,00;F;D56
012;200;202607;202607;SPOX_0046;00;4NENL;N;3;6,3;0,00610;0,04;0,00;0,00;0,04;0,00;F;011
012;200;202607;202607;SPOX_0046;00;4NENL;N;4;5,3;0,00610;0,03;0,00;0,00;0,03;0,00;F;212
012;200;202607;202607;SPOX_0046;00;4NENL;N;77;197,9;0,00610;1,21;0,05;0,00;1,26;0,00;F;225
012;200;202607;202607;SPOX_0046;00;4NENL;N;72;76,5;0,00610;0,47;0,02;0,00;0,49;0,00;F;D56
012;200;202607;202607;SPOX_0046;00;4NENL;R;1;2,2;0,00427;0,01;0,00;0,00;0,01;0,00;F;D56
012;200;202607;202607;SPOX_0051;00;2NENI;D;159;747,2;0,00787;5,88;0,22;0,00;6,10;0,00;F;143
012;200;202607;202607;SPOX_0051;00;2NENI;N;80;223,0;0,00787;1,76;0,07;0,00;1,83;0,00;F;143
012;200;202607;202607;SPOX_0051;00;2NENI;R;1;9,9;0,00787;0,08;0,00;0,00;0,08;0,00;F;143
012;200;202607;202607;SPOX_0083;00;MNENI;D;4;2,4;0,00787;0,02;0,00;0,00;0,02;0,00;F;325
012;200;202607;202607;SPOX_0083;00;MNENI;D;3;1,9;0,00787;0,01;0,00;0,00;0,01;0,00;F;411
012;200;202607;202607;SPOX_0083;00;MNENI;N;3;1,6;0,00787;0,01;0,00;0,00;0,01;0,00;F;325
012;200;202607;202607;SPOX_0083;00;NENV;N;7;4,0;0,01779;0,07;0,00;0,00;0,07;0,00;F;325
012;200;202607;202607;SPOX_0083;00;NENV;N;3;1,9;0,01779;0,03;0,00;0,00;0,03;0,00;F;411
012;200;202607;202607;SPOX_0251;00;2NENI;N;1;0,6;0,00787;0,00;0,00;0,00;0,00;0,00;F;C78
012;200;202607;202607;SPOX_0251;00;4NENL;N;1;0,6;0,00608;0,00;0,00;0,00;0,00;0,00;F;C78
012;200;202607;202607;SPOX_0326;00;2NENI;D;8;60,3;0,00787;0,47;0,02;0,00;0,49;0,00;F;011
012;200;202607;202607;SPOX_0326;00;2NENI;D;190;369,0;0,00787;2,90;0,11;0,00;3,01;0,00;F;143
012;200;202607;202607;SPOX_0326;00;2NENI;D;9;73,4;0,00787;0,58;0,02;0,00;0,60;0,00;F;203
012;200;202607;202607;SPOX_0326;00;2NENI;N;3;11,5;0,00787;0,09;0,00;0,00;0,09;0,00;F;011
012;200;202607;202607;SPOX_0326;00;2NENI;N;80;136,2;0,00787;1,07;0,04;0,00;1,11;0,00;F;143
012;200;202607;202607;SPOX_0326;00;2NENI;N;2;8,9;0,00787;0,07;0,00;0,00;0,07;0,00;F;203
012;200;202607;202607;SPOX_0326;00;2NENI;R;1;3,2;0,00787;0,03;0,00;0,00;0,03;0,00;F;011
012;200;202607;202607;SPOX_0326;00;2NENI;R;10;14,5;0,00787;0,11;0,00;0,00;0,11;0,00;F;143
012;200;202607;202607;SPOX_0326;00;2NENI;R;2;19,1;0,00787;0,15;0,01;0,00;0,16;0,00;F;203
012;200;202607;202607;SPOX_0326;00;2NENI;S;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;F;143
012;200;202607;202607;SPOX_0326;00;4NENL;N;12;75,0;0,00610;0,46;0,02;0,00;0,48;0,00;F;011
012;200;202607;202607;SPOX_0326;00;4NENL;N;11;82,3;0,00610;0,50;0,02;0,00;0,52;0,00;F;203
012;200;202607;202607;SPOX_0326;00;4NENL;R;2;19,1;0,00427;0,08;0,00;0,00;0,08;0,00;F;203
012;200;202607;202607;SPOX_0347;00;2NENI;D;3852;30289,5;0,00787;238,38;9,03;0,00;247,41;0,00;F;143
012;200;202607;202607;SPOX_0347;00;2NENI;D;5;48,6;0,00787;0,38;0,01;0,00;0,39;0,00;F;638
012;200;202607;202607;SPOX_0347;00;2NENI;N;1707;10902,8;0,00787;85,81;3,25;0,00;89,06;0,00;F;143
012;200;202607;202607;SPOX_0347;00;2NENI;R;56;138,2;0,00787;1,09;0,04;0,00;1,13;0,00;F;143
012;200;202607;202607;SPOX_0347;00;2NENI;S;2;2,4;0,00787;0,02;0,00;0,00;0,02;0,00;F;143
012;200;202607;202607;SPOX_0347;00;2NETI;D;7;46,3;0,00787;0,36;0,01;0,00;0,37;0,00;F;143
012;200;202607;202607;SPOX_0347;00;2NETI;N;1;9,0;0,00787;0,07;0,00;0,00;0,07;0,00;F;143
012;200;202607;202607;SPOX_0347;00;4NENL;N;5;48,6;0,00610;0,30;0,01;0,00;0,31;0,00;F;638
012;200;202607;202607;SPOX_0348;00;2NENI;D;3539;26892,1;0,00787;211,64;8,02;0,00;219,66;0,00;F;143
012;200;202607;202607;SPOX_0348;00;2NENI;D;3;7,9;0,00787;0,06;0,00;0,00;0,06;0,00;F;638
012;200;202607;202607;SPOX_0348;00;2NENI;N;1565;9671,3;0,00787;76,11;2,88;0,00;78,99;0,00;F;143
012;200;202607;202607;SPOX_0348;00;2NENI;N;5;28,4;0,00787;0,22;0,01;0,00;0,23;0,00;F;638
012;200;202607;202607;SPOX_0348;00;2NENI;R;70;108,3;0,00787;0,85;0,03;0,00;0,88;0,00;F;143
012;200;202607;202607;SPOX_0348;00;2NENI;S;2;1,6;0,00787;0,01;0,00;0,00;0,01;0,00;F;143
012;200;202607;202607;SPOX_0348;00;2NETI;D;7;25,9;0,00787;0,20;0,01;0,00;0,21;0,00;F;143
012;200;202607;202607;SPOX_0348;00;2NETI;N;2;1,9;0,00787;0,01;0,00;0,00;0,01;0,00;F;143
012;200;202607;202607;SPOX_0348;00;4NENL;N;8;36,3;0,00610;0,22;0,01;0,00;0,23;0,00;F;638
012;200;202607;202607;SPOX_0543;00;2NENI;D;6170;15796,1;0,00787;124,32;4,71;0,00;129,03;0,00;F;351
012;200;202607;202607;SPOX_0543;00;2NENI;N;3917;9141,2;0,00787;71,94;2,73;0,00;74,67;0,00;F;351
012;200;202607;202607;SPOX_0543;00;2NENI;R;1123;2121,6;0,00787;16,70;0,63;0,00;17,33;0,00;F;351
012;200;202607;202607;SPOX_0543;00;2NENI;S;61;121,7;0,00787;0,96;0,04;0,00;1,00;0,00;F;351
012;200;202607;202607;SPOX_0543;00;MNENI;D;52;59,7;0,00787;0,47;0,02;0,00;0,49;0,00;F;034
012;200;202607;202607;SPOX_0543;00;MNENI;D;43;21,4;0,00787;0,17;0,01;0,00;0,18;0,00;F;421
012;200;202607;202607;SPOX_0543;00;MNENI;N;2;2,3;0,00787;0,02;0,00;0,00;0,02;0,00;F;020
012;200;202607;202607;SPOX_0543;00;MNENI;N;37;30,0;0,00787;0,24;0,01;0,00;0,25;0,00;F;034
012;200;202607;202607;SPOX_0543;00;MNENI;N;35;17,7;0,00787;0,14;0,01;0,00;0,15;0,00;F;421
012;200;202607;202607;SPOX_0543;00;MNENI;R;1;0,8;0,00787;0,01;0,00;0,00;0,01;0,00;F;034
012;200;202607;202607;SPOX_0543;00;NENV;N;2;2,3;0,01499;0,03;0,00;0,00;0,03;0,00;F;020
012;200;202607;202607;SPOX_0543;00;NENV;N;90;90,5;0,01499;1,36;0,05;0,00;1,41;0,00;F;034
012;200;202607;202607;SPOX_0543;00;NENV;N;78;39,1;0,01499;0,59;0,02;0,00;0,61;0,00;F;421
012;200;202607;202607;SPOX_0545;00;2NENI;D;1;3,4;0,00787;0,03;0,00;0,00;0,03;0,00;F;202
012;200;202607;202607;SPOX_0545;00;2NENI;D;156;394,8;0,00787;3,11;0,12;0,00;3,23;0,00;F;351
012;200;202607;202607;SPOX_0545;00;2NENI;N;110;233,7;0,00787;1,84;0,07;0,00;1,91;0,00;F;351
012;200;202607;202607;SPOX_0545;00;2NENI;R;13;7,8;0,00787;0,06;0,00;0,00;0,06;0,00;F;351
012;200;202607;202607;SPOX_0545;00;2NENI;S;2;1,2;0,00787;0,01;0,00;0,00;0,01;0,00;F;351
012;200;202607;202607;SPOX_0545;00;4NENL;N;1;3,4;0,00605;0,02;0,00;0,00;0,02;0,00;F;202
012;200;202607;202607;SPOX_0551;00;2NENI;D;5901;14562,1;0,00787;114,60;4,34;0,00;118,94;0,00;F;351
012;200;202607;202607;SPOX_0551;00;2NENI;N;3691;8594,2;0,00787;67,64;2,56;0,00;70,20;0,00;F;351
012;200;202607;202607;SPOX_0551;00;2NENI;R;1115;2118,3;0,00787;16,67;0,63;0,00;17,30;0,00;F;351
012;200;202607;202607;SPOX_0551;00;2NENI;S;61;135,7;0,00787;1,07;0,04;0,00;1,11;0,00;F;351
012;200;202607;202607;SPOX_0551;00;MNENI;D;45;36,6;0,00787;0,29;0,01;0,00;0,30;0,00;F;034
012;200;202607;202607;SPOX_0551;00;MNENI;D;24;12,4;0,00787;0,10;0,00;0,00;0,10;0,00;F;421
012;200;202607;202607;SPOX_0551;00;MNENI;N;1;0,8;0,00787;0,01;0,00;0,00;0,01;0,00;F;020
012;200;202607;202607;SPOX_0551;00;MNENI;N;21;40,1;0,00787;0,32;0,01;0,00;0,33;0,00;F;034
012;200;202607;202607;SPOX_0551;00;MNENI;N;22;11,0;0,00787;0,09;0,00;0,00;0,09;0,00;F;421
012;200;202607;202607;SPOX_0551;00;MNENI;R;2;1,6;0,00787;0,01;0,00;0,00;0,01;0,00;F;020
012;200;202607;202607;SPOX_0551;00;NENV;N;1;0,8;0,01499;0,01;0,00;0,00;0,01;0,00;F;020
012;200;202607;202607;SPOX_0551;00;NENV;N;66;76,7;0,01499;1,15;0,04;0,00;1,19;0,00;F;034
012;200;202607;202607;SPOX_0551;00;NENV;N;45;22,9;0,01499;0,34;0,01;0,00;0,35;0,00;F;421
012;200;202607;202607;SPOX_0551;00;NENV;R;2;1,6;0,01049;0,02;0,00;0,00;0,02;0,00;F;020
012;200;202607;202607;SPOX_0811;00;2NENI;D;1151;3453,4;0,00787;27,18;1,03;0,00;28,21;0,00;F;361
012;200;202607;202607;SPOX_0811;00;2NENI;N;425;1203,1;0,00787;9,47;0,36;0,00;9,83;0,00;F;361
012;200;202607;202607;SPOX_0811;00;2NENI;R;115;214,7;0,00787;1,69;0,06;0,00;1,75;0,00;F;361
012;200;202607;202607;SPOX_0811;00;2NENI;S;16;59,8;0,00787;0,47;0,02;0,00;0,49;0,00;F;361
012;200;202607;202607;SPOX_0811;00;MNENI;D;16;33,8;0,00787;0,27;0,01;0,00;0,28;0,00;F;034
012;200;202607;202607;SPOX_0811;00;MNENI;D;1;1,7;0,00787;0,01;0,00;0,00;0,01;0,00;F;050
012;200;202607;202607;SPOX_0811;00;MNENI;N;10;30,8;0,00787;0,24;0,01;0,00;0,25;0,00;F;034
012;200;202607;202607;SPOX_0811;00;MNENI;R;2;72,6;0,00787;0,57;0,02;0,00;0,59;0,00;F;034
012;200;202607;202607;SPOX_0811;00;MNENI;S;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;F;034
012;200;202607;202607;SPOX_0811;00;NENV;N;26;64,6;0,01499;0,97;0,04;0,00;1,01;0,00;F;034
012;200;202607;202607;SPOX_0811;00;NENV;N;1;1,7;0,01686;0,03;0,00;0,00;0,03;0,00;F;050
012;200;202607;202607;SPOX_0811;00;NENV;R;3;73,1;0,01049;0,77;0,03;0,00;0,80;0,00;F;034
012;200;202607;202607;SPOX_0812;00;1NENI;D;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;F;347
012;200;202607;202607;SPOX_0812;00;1NENI;D;30;15,0;0,00787;0,12;0,00;0,00;0,12;0,00;F;361
012;200;202607;202607;SPOX_0812;00;1NENI;D;36;20,7;0,00787;0,16;0,01;0,00;0,17;0,00;F;F85
012;200;202607;202607;SPOX_0812;00;1NENI;D;24;12,0;0,00787;0,09;0,00;0,00;0,09;0,00;F;G90
012;200;202607;202607;SPOX_0812;00;1NENI;N;3;1,5;0,00787;0,01;0,00;0,00;0,01;0,00;F;251
012;200;202607;202607;SPOX_0812;00;1NENI;N;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;F;347
012;200;202607;202607;SPOX_0812;00;1NENI;N;10;5,0;0,00787;0,04;0,00;0,00;0,04;0,00;F;361
012;200;202607;202607;SPOX_0812;00;1NENI;N;11;5,6;0,00787;0,04;0,00;0,00;0,04;0,00;F;F85
012;200;202607;202607;SPOX_0812;00;1NENI;N;12;6,0;0,00787;0,05;0,00;0,00;0,05;0,00;F;G90
012;200;202607;202607;SPOX_0812;00;2IENI;D;3;7,9;0,00787;0,06;0,00;0,00;0,06;0,00;F;951
012;200;202607;202607;SPOX_0812;00;2IENI;N;2;8,6;0,00787;0,07;0,00;0,00;0,07;0,00;F;951
012;200;202607;202607;SPOX_0812;00;2IENI;R;2;10,5;0,00787;0,08;0,00;0,00;0,08;0,00;F;951
012;200;202607;202607;SPOX_0812;00;2NENI;D;4271;10846,8;0,00787;85,36;3,23;0,00;88,59;0,00;F;361
012;200;202607;202607;SPOX_0812;00;2NENI;D;9;19,3;0,00787;0,15;0,01;0,00;0,16;0,00;F;709
012;200;202607;202607;SPOX_0812;00;2NENI;D;7;12,0;0,00787;0,09;0,00;0,00;0,09;0,00;F;951
012;200;202607;202607;SPOX_0812;00;2NENI;D;2;1,9;0,00787;0,01;0,00;0,00;0,01;0,00;F;G90
012;200;202607;202607;SPOX_0812;00;2NENI;N;1551;3182,0;0,00787;25,04;0,95;0,00;25,99;0,00;F;361
012;200;202607;202607;SPOX_0812;00;2NENI;N;7;20,9;0,00787;0,16;0,01;0,00;0,17;0,00;F;951
012;200;202607;202607;SPOX_0812;00;2NENI;R;189;226,1;0,00787;1,78;0,07;0,00;1,85;0,00;F;361
012;200;202607;202607;SPOX_0812;00;2NENI;R;6;15,0;0,00787;0,12;0,00;0,00;0,12;0,00;F;951
012;200;202607;202607;SPOX_0812;00;2NENI;S;12;19,1;0,00787;0,15;0,01;0,00;0,16;0,00;F;361
012;200;202607;202607;SPOX_0812;00;4IENL;N;5;16,5;0,00608;0,10;0,00;0,00;0,10;0,00;F;951
012;200;202607;202607;SPOX_0812;00;4IENL;R;2;10,5;0,00425;0,04;0,00;0,00;0,04;0,00;F;951
012;200;202607;202607;SPOX_0812;00;4NENL;N;3;1,5;0,00608;0,01;0,00;0,00;0,01;0,00;F;251
012;200;202607;202607;SPOX_0812;00;4NENL;N;2;1,0;0,00608;0,01;0,00;0,00;0,01;0,00;F;347
012;200;202607;202607;SPOX_0812;00;4NENL;N;9;19,3;0,00608;0,12;0,00;0,00;0,12;0,00;F;709
012;200;202607;202607;SPOX_0812;00;4NENL;N;14;32,9;0,00608;0,20;0,01;0,00;0,21;0,00;F;951
012;200;202607;202607;SPOX_0812;00;4NENL;N;49;27,3;0,00608;0,17;0,01;0,00;0,18;0,00;F;F85
012;200;202607;202607;SPOX_0812;00;4NENL;N;38;19,9;0,00608;0,12;0,00;0,00;0,12;0,00;F;G90
012;200;202607;202607;SPOX_0812;00;4NENL;R;6;15,0;0,00425;0,06;0,00;0,00;0,06;0,00;F;951
012;200;202607;202607;SPOX_0823;00;2IENI;D;1;4,8;0,00787;0,04;0,00;0,00;0,04;0,00;F;361
012;200;202607;202607;SPOX_0823;00;2NENI;D;3;1,5;0,00787;0,01;0,00;0,00;0,01;0,00;F;251
012;200;202607;202607;SPOX_0823;00;2NENI;D;129;143,0;0,00787;1,13;0,04;0,00;1,17;0,00;F;347
012;200;202607;202607;SPOX_0823;00;2NENI;D;293;804,3;0,00787;6,33;0,24;0,00;6,57;0,00;F;361
012;200;202607;202607;SPOX_0823;00;2NENI;D;2;1,0;0,00787;0,01;0,00;0,00;0,01;0,00;F;773
012;200;202607;202607;SPOX_0823;00;2NENI;D;2;1,8;0,00787;0,01;0,00;0,00;0,01;0,00;F;951
012;200;202607;202607;SPOX_0823;00;2NENI;D;116;290,0;0,00787;2,28;0,09;0,00;2,37;0,00;F;F85
012;200;202607;202607;SPOX_0823;00;2NENI;D;160;321,6;0,00787;2,53;0,10;0,00;2,63;0,00;F;G90
012;200;202607;202607;SPOX_0823;00;2NENI;D;1;4,5;0,00787;0,04;0,00;0,00;0,04;0,00;F;I61
012;200;202607;202607;SPOX_0823;00;2NENI;D;2;1,9;0,00787;0,01;0,00;0,00;0,01;0,00;F;M66
012;200;202607;202607;SPOX_0823;00;2NENI;N;2;1,0;0,00787;0,01;0,00;0,00;0,01;0,00;F;251
012;200;202607;202607;SPOX_0823;00;2NENI;N;42;50,0;0,00787;0,39;0,01;0,00;0,40;0,00;F;347
012;200;202607;202607;SPOX_0823;00;2NENI;N;66;153,5;0,00787;1,21;0,05;0,00;1,26;0,00;F;361
012;200;202607;202607;SPOX_0823;00;2NENI;N;21;84,3;0,00787;0,66;0,03;0,00;0,69;0,00;F;F85
012;200;202607;202607;SPOX_0823;00;2NENI;N;63;172,1;0,00787;1,35;0,05;0,00;1,40;0,00;F;G90
012;200;202607;202607;SPOX_0823;00;2NENI;N;3;3,3;0,00787;0,03;0,00;0,00;0,03;0,00;F;I61
012;200;202607;202607;SPOX_0823;00;2NENI;R;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;F;347
012;200;202607;202607;SPOX_0823;00;2NENI;R;5;11,9;0,00787;0,09;0,00;0,00;0,09;0,00;F;361
012;200;202607;202607;SPOX_0823;00;2NENI;R;8;22,2;0,00787;0,17;0,01;0,00;0,18;0,00;F;G90
012;200;202607;202607;SPOX_0823;00;2NENI;S;4;9,4;0,00787;0,07;0,00;0,00;0,07;0,00;F;361
012;200;202607;202607;SPOX_0823;00;4NENL;N;5;2,5;0,00608;0,02;0,00;0,00;0,02;0,00;F;251
012;200;202607;202607;SPOX_0823;00;4NENL;N;170;192,5;0,00608;1,17;0,04;0,00;1,21;0,00;F;347
012;200;202607;202607;SPOX_0823;00;4NENL;N;2;1,0;0,00608;0,01;0,00;0,00;0,01;0,00;F;773
012;200;202607;202607;SPOX_0823;00;4NENL;N;2;1,8;0,00608;0,01;0,00;0,00;0,01;0,00;F;951
012;200;202607;202607;SPOX_0823;00;4NENL;N;137;339,9;0,00608;2,07;0,08;0,00;2,15;0,00;F;F85
012;200;202607;202607;SPOX_0823;00;4NENL;N;209;465,1;0,00608;2,83;0,11;0,00;2,94;0,00;F;G90
012;200;202607;202607;SPOX_0823;00;4NENL;N;4;7,8;0,00608;0,05;0,00;0,00;0,05;0,00;F;I61
012;200;202607;202607;SPOX_0823;00;4NENL;N;2;1,9;0,00608;0,01;0,00;0,00;0,01;0,00;F;M66
012;200;202607;202607;SPOX_0823;00;4NENL;N;16;29,9;0,00610;0,18;0,01;0,00;0,19;0,00;F;G90
012;200;202607;202607;SPOX_0823;00;4NENL;R;1;0,5;0,00425;0,00;0,00;0,00;0,00;0,00;F;347
012;200;202607;202607;SPOX_0823;00;4NENL;R;8;22,2;0,00425;0,09;0,00;0,00;0,09;0,00;F;G90
012;200;202607;202607;SPOX_0835;00;2NENI;D;1111;3399,7;0,00787;26,76;1,01;0,00;27,77;0,00;F;361
012;200;202607;202607;SPOX_0835;00;2NENI;N;481;1261,3;0,00787;9,93;0,38;0,00;10,31;0,00;F;361
012;200;202607;202607;SPOX_0835;00;2NENI;R;119;220,7;0,00787;1,74;0,07;0,00;1,81;0,00;F;361
012;200;202607;202607;SPOX_0835;00;2NENI;S;11;26,4;0,00787;0,21;0,01;0,00;0,22;0,00;F;361
012;200;202607;202607;SPOX_0835;00;MNENI;D;1;2,2;0,00787;0,02;0,00;0,00;0,02;0,00;F;006
012;200;202607;202607;SPOX_0835;00;MNENI;D;18;56,0;0,00787;0,44;0,02;0,00;0,46;0,00;F;034
012;200;202607;202607;SPOX_0835;00;MNENI;N;13;21,9;0,00787;0,17;0,01;0,00;0,18;0,00;F;034
012;200;202607;202607;SPOX_0835;00;MNENI;N;2;1,2;0,00787;0,01;0,00;0,00;0,01;0,00;F;050
012;200;202607;202607;SPOX_0835;00;MNENI;R;3;17,9;0,00787;0,14;0,01;0,00;0,15;0,00;F;034
012;200;202607;202607;SPOX_0835;00;NENV;N;32;78,8;0,01499;1,18;0,04;0,00;1,22;0,00;F;034
012;200;202607;202607;SPOX_0835;00;NENV;N;1;2,2;0,01686;0,04;0,00;0,00;0,04;0,00;F;006
012;200;202607;202607;SPOX_0835;00;NENV;N;2;1,2;0,01686;0,02;0,00;0,00;0,02;0,00;F;050
012;200;202607;202607;SPOX_0835;00;NENV;R;2;17,0;0,01049;0,18;0,01;0,00;0,19;0,00;F;034
012;200;202607;202607;SPOX_0970;00;MNENI;D;7;3,8;0,00787;0,03;0,00;0,00;0,03;0,00;F;325
012;200;202607;202607;SPOX_0970;00;MNENI;D;2;1,4;0,00787;0,01;0,00;0,00;0,01;0,00;F;411
012;200;202607;202607;SPOX_0970;00;MNENI;N;1;1,6;0,00787;0,01;0,00;0,00;0,01;0,00;F;325
012;200;202607;202607;SPOX_0970;00;NENV;N;6;4,1;0,01779;0,07;0,00;0,00;0,07;0,00;F;325
012;200;202607;202607;SPOX_0970;00;NENV;N;2;1,4;0,01779;0,02;0,00;0,00;0,02;0,00;F;411
