CREDORA;DEVEDORA;REFERENCIA;PERIODO_TRAFEGO;POI;TIPO_RELATORIO;DESCRITOR;GRUPO_HORARIO;CHAMADAS;MINUTOS;TARIFA;VALOR_LIQUIDO;VALOR_PIS_COFINS;VALOR_ICMS;VALOR_TOTAL;VALOR_TOTAL_REAL;OPERATOR_TYPE;EOT_CREDORA
012;045;202607;202607;SPOX_6698;00;1LENI;R;6;34,1;0,00787;0,27;0,01;0,00;0,28;0,00;M;258
012;045;202607;202607;SPOX_6698;00;1LENI;R;14;92,0;0,00787;0,72;0,03;0,00;0,75;0,00;M;948
012;045;202607;202607;SPOX_6698;00;1LENI;S;23;37,8;0,00787;0,30;0,01;0,00;0,31;0,00;M;047
012;045;202607;202607;SPOX_6698;00;1LENI;S;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;M;258
012;045;202607;202607;SPOX_6699;00;1LENI;D;4;4,4;0,00787;0,03;0,00;0,00;0,03;0,00;M;363
012;045;202607;202607;SPOX_6699;00;1LENI;N;5;7,4;0,00787;0,06;0,00;0,00;0,06;0,00;M;363
012;045;202607;202607;SPOX_9655;00;1LENI;D;2;4,9;0,00787;0,04;0,00;0,00;0,04;0,00;M;363
012;045;202607;202607;SPOX_9655;00;1LENI;N;5;12,1;0,00787;0,10;0,00;0,00;0,10;0,00;M;363
012;045;202607;202607;SPOX_9655;00;1LENI;R;3;6,8;0,00787;0,05;0,00;0,00;0,05;0,00;M;363
012;045;202607;202607;SPO_10064;00;1LENI;D;10;56,0;0,00787;0,44;0,02;0,00;0,46;0,00;M;247
012;045;202607;202607;SPO_10064;00;1LENI;D;2;5,8;0,00787;0,05;0,00;0,00;0,05;0,00;M;258
012;045;202607;202607;SPO_10064;00;1LENI;D;101268;269130,9;0,00787;2118,06;80,24;0,00;2198,30;0,00;M;363
012;045;202607;202607;SPO_10064;00;1LENI;D;7;12,2;0,00787;0,10;0,00;0,00;0,10;0,00;M;948
012;045;202607;202607;SPO_10064;00;1LENI;D;20;54,0;0,00787;0,42;0,02;0,00;0,44;0,00;M;B21
012;045;202607;202607;SPO_10064;00;1LENI;D;8;19,7;0,00787;0,16;0,01;0,00;0,17;0,00;M;D61
012;045;202607;202607;SPO_10064;00;1LENI;N;1;1,4;0,00787;0,01;0,00;0,00;0,01;0,00;M;247
012;045;202607;202607;SPO_10064;00;1LENI;N;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;M;258
012;045;202607;202607;SPO_10064;00;1LENI;N;44952;104816,3;0,00787;824,90;31,25;0,00;856,15;0,00;M;363
012;045;202607;202607;SPO_10064;00;1LENI;N;1;0,6;0,00787;0,00;0,00;0,00;0,00;0,00;M;764
012;045;202607;202607;SPO_10064;00;1LENI;N;1;2,8;0,00787;0,02;0,00;0,00;0,02;0,00;M;917
012;045;202607;202607;SPO_10064;00;1LENI;N;2;4,7;0,00787;0,04;0,00;0,00;0,04;0,00;M;948
012;045;202607;202607;SPO_10064;00;1LENI;N;4;9,0;0,00787;0,07;0,00;0,00;0,07;0,00;M;B21
012;045;202607;202607;SPO_10064;00;1LENI;N;4;7,5;0,00787;0,06;0,00;0,00;0,06;0,00;M;D61
012;045;202607;202607;SPO_10064;00;1LENI;R;8927;16268,0;0,00787;128,03;4,85;0,00;132,88;0,00;M;363
012;045;202607;202607;SPO_10064;00;1LENI;R;2;4,7;0,00787;0,04;0,00;0,00;0,04;0,00;M;D61
012;045;202607;202607;SPO_10064;00;1LENI;S;934;1753,2;0,00787;13,80;0,52;0,00;14,32;0,00;M;363
012;045;202607;202607;SPO_10064;00;1LENI;S;2;6,3;0,00787;0,05;0,00;0,00;0,05;0,00;M;D61
012;045;202607;202607;SPO_10151;00;1LENI;N;5;18,8;0,00787;0,15;0,01;0,00;0,16;0,00;M;363
012;045;202607;202607;SPO_10155;00;1LENI;D;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;M;363
012;045;202607;202607;SPO_10155;00;1LENI;N;1;1,3;0,00787;0,01;0,00;0,00;0,01;0,00;M;363
012;045;202607;202607;SPO_10685;00;1LENI;D;2;13,4;0,00787;0,11;0,00;0,00;0,11;0,00;M;258
012;045;202607;202607;SPO_10685;00;1LENI;D;9693;29268,9;0,00787;230,35;8,73;0,00;239,08;0,00;M;363
012;045;202607;202607;SPO_10685;00;1LENI;N;4580;12410,8;0,00787;97,67;3,70;0,00;101,37;0,00;M;363
012;045;202607;202607;SPO_10685;00;1LENI;R;739;1824,3;0,00787;14,36;0,54;0,00;14,90;0,00;M;363
012;045;202607;202607;SPO_10685;00;1LENI;S;123;243,8;0,00787;1,92;0,07;0,00;1,99;0,00;M;363
012;045;202607;202607;SPO_11141;00;1LENI;D;4;8,1;0,00787;0,06;0,00;0,00;0,06;0,00;M;363
012;045;202607;202607;SPO_11181;00;1LENI;D;1;7,8;0,00787;0,06;0,00;0,00;0,06;0,00;M;363
012;045;202607;202607;SPO_11401;00;1LENI;N;1;2,1;0,00787;0,02;0,00;0,00;0,02;0,00;M;363
012;045;202607;202607;SPO_11401;00;1LENI;R;2;1,8;0,00787;0,01;0,00;0,00;0,01;0,00;M;363
012;045;202607;202607;SPO_11404;00;1LENI;D;1;1,4;0,00787;0,01;0,00;0,00;0,01;0,00;M;363
012;045;202607;202607;SPO_11404;00;1LENI;N;1;2,7;0,00787;0,02;0,00;0,00;0,02;0,00;M;363
012;045;202607;;;01;;;171931;437633,60;;3444,17;130,44;0,00;3574,61;0,00;;
012;050;202607;202605;SPO_11364;00;1LENI;D;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;M;361
012;050;202607;202607;FACX_0068;00;1LENI;N;1;3,6;0,00787;0,03;0,00;0,00;0,03;0,00;M;361
012;050;202607;202607;FACX_0068;00;1LENI;R;1;5,0;0,00787;0,04;0,00;0,00;0,04;0,00;M;361
012;050;202607;202607;SPOX_0811;00;1LENI;D;23249;60344,1;0,00787;474,91;17,99;0,00;492,90;0,00;M;361
012;050;202607;202607;SPOX_0811;00;1LENI;N;9633;22795,8;0,00787;179,40;6,80;0,00;186,20;0,00;M;361
012;050;202607;202607;SPOX_0811;00;1LENI;R;1155;2156,1;0,00787;16,97;0,64;0,00;17,61;0,00;M;361
012;050;202607;202607;SPOX_0811;00;1LENI;S;163;294,6;0,00787;2,32;0,09;0,00;2,41;0,00;M;361
012;050;202607;202607;SPOX_0812;00;1LENI;D;33;51,2;0,00787;0,40;0,02;0,00;0,42;0,00;M;361
012;050;202607;202607;SPOX_0812;00;1LENI;N;4;5,0;0,00787;0,04;0,00;0,00;0,04;0,00;M;361
012;050;202607;202607;SPOX_0812;00;1LENI;R;3;1,7;0,00787;0,01;0,00;0,00;0,01;0,00;M;361
012;050;202607;202607;SPOX_0835;00;1LENI;D;11300;28198,4;0,00787;221,92;8,41;0,00;230,33;0,00;M;361
012;050;202607;202607;SPOX_0835;00;1LENI;N;4678;10896,8;0,00787;85,76;3,25;0,00;89,01;0,00;M;361
012;050;202607;202607;SPOX_0835;00;1LENI;R;581;1217,3;0,00787;9,58;0,36;0,00;9,94;0,00;M;361
012;050;202607;202607;SPOX_0835;00;1LENI;S;61;109,1;0,00787;0,86;0,03;0,00;0,89;0,00;M;361
012;050;202607;202607;SPOX_9655;00;1LENI;D;7;41,4;0,00787;0,33;0,01;0,00;0,34;0,00;M;361
012;050;202607;202607;SPOX_9655;00;1LENI;N;6;23,9;0,00787;0,19;0,01;0,00;0,20;0,00;M;361
012;050;202607;202607;SPOX_9655;00;1LENI;R;1;17,1;0,00787;0,13;0,01;0,00;0,14;0,00;M;361
012;050;202607;202607;SPO_10151;00;1LENI;D;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;M;361
012;050;202607;202607;SPO_10155;00;1LENI;D;1;2,4;0,00787;0,02;0,00;0,00;0,02;0,00;M;361
012;050;202607;202607;SPO_11360;00;1LENI;D;4721;10112,3;0,00787;79,58;3,01;0,00;82,59;0,00;M;361
012;050;202607;202607;SPO_11360;00;1LENI;N;2443;4861,2;0,00787;38,26;1,45;0,00;39,71;0,00;M;361
012;050;202607;202607;SPO_11360;00;1LENI;R;974;1592,6;0,00787;12,53;0,47;0,00;13,00;0,00;M;361
012;050;202607;202607;SPO_11360;00;1LENI;S;100;137,3;0,00787;1,08;0,04;0,00;1,12;0,00;M;361
012;050;202607;202607;SPO_11361;00;1LENI;D;1;6,7;0,00787;0,05;0,00;0,00;0,05;0,00;M;361
012;050;202607;202607;SPO_11364;00;1LENI;D;56763;167118,5;0,00787;1315,22;49,83;0,00;1365,05;0,00;M;361
012;050;202607;202607;SPO_11364;00;1LENI;N;23989;59241,1;0,00787;466,23;17,66;0,00;483,89;0,00;M;361
012;050;202607;202607;SPO_11364;00;1LENI;R;4705;8073,2;0,00787;63,54;2,41;0,00;65,95;0,00;M;361
012;050;202607;202607;SPO_11364;00;1LENI;S;416;738,9;0,00787;5,82;0,22;0,00;6,04;0,00;M;361
012;050;202607;202607;SPO_11365;00;1LENI;D;2;1,2;0,00787;0,01;0,00;0,00;0,01;0,00;M;361
012;050;202607;202607;SPO_11368;00;1LENI;D;15512;33771,1;0,00787;265,78;10,07;0,00;275,85;0,00;M;361
012;050;202607;202607;SPO_11368;00;1LENI;N;6364;11934,6;0,00787;93,93;3,56;0,00;97,49;0,00;M;361
012;050;202607;202607;SPO_11368;00;1LENI;R;1631;2718,2;0,00787;21,39;0,81;0,00;22,20;0,00;M;361
012;050;202607;202607;SPO_11368;00;1LENI;S;213;291,1;0,00787;2,29;0,09;0,00;2,38;0,00;M;361
012;050;202607;;;01;;;168713;426762,50;;3358,62;127,24;0,00;3485,86;0,00;;
012;060;202607;202607;FACX_5135;00;1LENI;D;2;1,0;0,00787;0,01;0,00;0,00;0,01;0,00;M;661
012;060;202607;202607;FACX_5135;00;1LENI;N;3;2,1;0,00787;0,02;0,00;0,00;0,02;0,00;M;661
012;060;202607;202607;FACX_5135;00;1LENI;R;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;M;661
012;060;202607;202607;SPOX_9655;00;1LENI;D;6;26,2;0,00787;0,21;0,01;0,00;0,22;0,00;M;661
012;060;202607;202607;SPOX_9655;00;1LENI;N;4;18,0;0,00787;0,14;0,01;0,00;0,15;0,00;M;661
012;060;202607;202607;SPOX_9655;00;1LENI;R;3;3,1;0,00787;0,02;0,00;0,00;0,02;0,00;M;661
012;060;202607;202607;SPOX_9655;00;1LENI;S;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;M;661
012;060;202607;202607;SPO_10155;00;1LENI;D;2;2,0;0,00787;0,02;0,00;0,00;0,02;0,00;M;661
012;060;202607;202607;SPO_11401;00;1LENI;D;2;1,7;0,00787;0,01;0,00;0,00;0,01;0,00;M;661
012;060;202607;202607;SPO_11404;00;1LENI;D;3;2,4;0,00787;0,02;0,00;0,00;0,02;0,00;M;661
012;060;202607;202607;SPO_11404;00;1LENI;N;2;2,0;0,00787;0,02;0,00;0,00;0,02;0,00;M;661
012;060;202607;202607;SPO_14635;00;1LENI;D;1;28,6;0,00787;0,23;0,01;0,00;0,24;0,00;M;661
012;060;202607;;;01;;;30;88,10;;0,70;0,03;0,00;0,73;0,00;;
012;068;202607;202605;ULAX_0953;00;1LENI;N;1;1,8;0,00787;0,01;0,00;0,00;0,01;0,00;M;674
012;068;202607;202607;SPOX_0134;00;1LENI;D;1;4,9;0,00787;0,04;0,00;0,00;0,04;0,00;M;048
012;068;202607;202607;ULAX_0953;00;1LENI;D;1171;3969,3;0,00787;31,24;1,18;0,00;32,42;0,00;M;674
012;068;202607;202607;ULAX_0953;00;1LENI;N;361;1053,0;0,00787;8,29;0,31;0,00;8,60;0,00;M;674
012;068;202607;202607;ULAX_0953;00;1LENI;R;20;31,1;0,00787;0,24;0,01;0,00;0,25;0,00;M;674
012;068;202607;202607;ULAX_0953;00;1LENI;S;1;1,8;0,00787;0,01;0,00;0,00;0,01;0,00;M;674
012;068;202607;202607;ULAX_4006;00;1LENI;D;2206;3940,7;0,00787;31,01;1,18;0,00;32,19;0,00;M;048
012;068;202607;202607;ULAX_4006;00;1LENI;D;6353;15378,5;0,00787;121,03;4,59;0,00;125,62;0,00;M;674
012;068;202607;202607;ULAX_4006;00;1LENI;N;1568;2502,7;0,00787;19,70;0,75;0,00;20,45;0,00;M;048
012;068;202607;202607;ULAX_4006;00;1LENI;N;3980;7743,7;0,00787;60,94;2,31;0,00;63,25;0,00;M;674
012;068;202607;202607;ULAX_4006;00;1LENI;R;428;801,5;0,00787;6,31;0,24;0,00;6,55;0,00;M;048
012;068;202607;202607;ULAX_4006;00;1LENI;R;1317;2010,7;0,00787;15,82;0,60;0,00;16,42;0,00;M;674
012;068;202607;202607;ULAX_4006;00;1LENI;S;9;13,2;0,00787;0,10;0,00;0,00;0,10;0,00;M;048
012;068;202607;202607;ULAX_4006;00;1LENI;S;58;81,9;0,00787;0,64;0,02;0,00;0,66;0,00;M;674
012;068;202607;202607;ULAX_4113;00;1LENI;D;26233;91454,9;0,00787;719,75;27,27;0,00;747,02;0,00;M;674
012;068;202607;202607;ULAX_4113;00;1LENI;N;12640;32957,2;0,00787;259,37;9,83;0,00;269,20;0,00;M;674
012;068;202607;202607;ULAX_4113;00;1LENI;R;1392;3268,1;0,00787;25,72;0,97;0,00;26,69;0,00;M;674
012;068;202607;202607;ULAX_4113;00;1LENI;S;121;205,8;0,00787;1,62;0,06;0,00;1,68;0,00;M;674
012;068;202607;;;01;;;57860;165420,80;;1301,84;49,32;0,00;1351,16;0,00;;
012;070;202607;202607;FACX_5135;00;1LENI;S;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;M;317
012;070;202607;202607;SPOX_9655;00;1LENI;D;11;73,1;0,00787;0,58;0,02;0,00;0,60;0,00;M;317
012;070;202607;202607;SPOX_9655;00;1LENI;N;7;12,2;0,00787;0,10;0,00;0,00;0,10;0,00;M;317
012;070;202607;202607;SPO_11401;00;1LENI;N;2;2,4;0,00787;0,02;0,00;0,00;0,02;0,00;M;317
012;070;202607;202607;SPO_11404;00;1LENI;D;3;43,6;0,00787;0,34;0,01;0,00;0,35;0,00;M;317
012;070;202607;202607;SPO_11404;00;1LENI;N;3;7,8;0,00787;0,06;0,00;0,00;0,06;0,00;M;317
012;070;202607;;;01;;;27;139,60;;1,10;0,03;0,00;1,13;0,00;;
012;078;202607;202605;SPO_10320;00;1LENI;D;2;1,6;0,00787;0,01;0,00;0,00;0,01;0,00;M;364
012;078;202607;202607;SPOX_9655;00;1LENI;D;2;2,0;0,00787;0,02;0,00;0,00;0,02;0,00;M;364
012;078;202607;202607;SPOX_9655;00;1LENI;N;1;1,3;0,00787;0,01;0,00;0,00;0,01;0,00;M;364
012;078;202607;202607;SPO_10155;00;1LENI;D;1;6,1;0,00787;0,05;0,00;0,00;0,05;0,00;M;364
012;078;202607;202607;SPO_10320;00;1LENI;D;6661;13057,2;0,00787;102,76;3,89;0,00;106,65;0,00;M;364
012;078;202607;202607;SPO_10320;00;1LENI;N;4252;7706,6;0,00787;60,65;2,30;0,00;62,95;0,00;M;364
012;078;202607;202607;SPO_10320;00;1LENI;R;576;794,8;0,00787;6,26;0,24;0,00;6,50;0,00;M;364
012;078;202607;202607;SPO_10320;00;1LENI;S;47;41,2;0,00787;0,32;0,01;0,00;0,33;0,00;M;364
012;078;202607;202607;SPO_11922;00;1LENI;D;1;2,8;0,00787;0,02;0,00;0,00;0,02;0,00;M;364
012;078;202607;;;01;;;11543;21613,60;;170,10;6,44;0,00;176,54;0,00;;
012;452;202607;202607;SPOX_9655;00;1LENI;D;2;4,8;0,00787;0,04;0,00;0,00;0,04;0,00;M;316
012;452;202607;;;01;;;2;4,80;;0,04;0,00;0,00;0,04;0,00;;
012;453;202607;202607;SPOX_9655;00;1LENI;D;5;29,2;0,00787;0,23;0,01;0,00;0,24;0,00;M;356
012;453;202607;202607;SPOX_9655;00;1LENI;N;2;1,3;0,00787;0,01;0,00;0,00;0,01;0,00;M;356
012;453;202607;202607;SPO_14672;00;1LENI;D;14;106,6;0,00787;0,84;0,03;0,00;0,87;0,00;M;356
012;453;202607;202607;SPO_14672;00;1LENI;N;5;27,9;0,00787;0,22;0,01;0,00;0,23;0,00;M;356
012;453;202607;;;01;;;26;165,00;;1,30;0,05;0,00;1,35;0,00;;
012;454;202607;202607;SPOX_9655;00;1LENI;D;10;104,5;0,00787;0,82;0,03;0,00;0,85;0,00;M;359
012;454;202607;202607;SPOX_9655;00;1LENI;N;7;18,5;0,00787;0,15;0,01;0,00;0,16;0,00;M;359
012;454;202607;202607;SPOX_9655;00;1LENI;R;3;5,6;0,00787;0,04;0,00;0,00;0,04;0,00;M;359
012;454;202607;;;01;;;20;128,60;;1,01;0,04;0,00;1,05;0,00;;
012;455;202607;202607;SPOX_9655;00;1LENI;D;986;4786,5;0,00787;37,67;1,43;0,00;39,10;0,00;M;318
012;455;202607;202607;SPOX_9655;00;1LENI;N;670;3425,1;0,00787;26,96;1,02;0,00;27,98;0,00;M;318
012;455;202607;202607;SPOX_9655;00;1LENI;R;158;836,5;0,00787;6,58;0,25;0,00;6,83;0,00;M;318
012;455;202607;202607;SPOX_9655;00;1LENI;S;9;52,2;0,00787;0,41;0,02;0,00;0,43;0,00;M;318
012;455;202607;202607;SPO_10151;00;1LENI;D;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;M;318
012;455;202607;202607;SPO_10155;00;1LENI;D;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;M;318
012;455;202607;202607;SPO_11401;00;1LENI;D;2;11,5;0,00787;0,09;0,00;0,00;0,09;0,00;M;318
012;455;202607;202607;SPO_11401;00;1LENI;N;1;11,5;0,00787;0,09;0,00;0,00;0,09;0,00;M;318
012;455;202607;202607;SPO_11404;00;1LENI;D;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;M;318
012;455;202607;202607;SPO_11404;00;1LENI;N;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;M;318
012;455;202607;;;01;;;1830;9125,30;;71,80;2,72;0,00;74,52;0,00;;
012;457;202607;202607;FACX_6176;00;1LENI;N;2;1,8;0,00787;0,01;0,00;0,00;0,01;0,00;M;357
012;457;202607;202607;FACX_6176;00;1LENI;R;2;2,0;0,00787;0,02;0,00;0,00;0,02;0,00;M;357
012;457;202607;202607;SPOX_9655;00;1LENI;D;15;71,9;0,00787;0,57;0,02;0,00;0,59;0,00;M;357
012;457;202607;202607;SPOX_9655;00;1LENI;N;4;39,5;0,00787;0,31;0,01;0,00;0,32;0,00;M;357
012;457;202607;202607;SPOX_9655;00;1LENI;R;3;5,2;0,00787;0,04;0,00;0,00;0,04;0,00;M;357
012;457;202607;202607;SPOX_9655;00;1LENI;S;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;M;357
012;457;202607;202607;SPO_10155;00;1LENI;N;1;0,5;0,00787;0,00;0,00;0,00;0,00;0,00;M;357
012;457;202607;;;01;;;28;121,40;;0,95;0,03;0,00;0,98;0,00;;
025;010;202607;202607;FACX_0127;00;4LENL;N;4319;9462,8;0,00631;59,71;2,26;0,00;61,97;0,00;M;025
025;010;202607;202607;FACX_0127;00;4LENL;R;383;961,1;0,00441;4,24;0,16;0,00;4,40;0,00;M;025
025;010;202607;202607;FACX_0127;00;LENL;N;268;494,8;0,00631;3,12;0,12;0,00;3,24;0,00;M;025
025;010;202607;202607;FACX_0127;00;LENL;R;62;102,2;0,00441;0,45;0,02;0,00;0,47;0,00;M;025
025;010;202607;202607;FACX_0273;00;LENL;N;4;4,1;0,00631;0,03;0,00;0,00;0,03;0,00;M;025
025;010;202607;202607;FACX_4955;00;4LENL;N;1879;3088,2;0,00631;19,49;0,74;0,00;20,23;0,00;M;025
025;010;202607;202607;FACX_4955;00;4LENL;R;227;353,7;0,00441;1,56;0,06;0,00;1,62;0,00;M;025
025;010;202607;202607;FACX_4955;00;LENL;N;4214;9028,9;0,00631;56,97;2,16;0,00;59,13;0,00;M;025
025;010;202607;202607;FACX_4955;00;LENL;R;391;769,8;0,00441;3,39;0,13;0,00;3,52;0,00;M;025
025;010;202607;202607;FACX_5042;00;LENL;N;25871;54765,6;0,00631;345,57;13,09;0,00;358,66;0,00;M;025
025;010;202607;202607;FACX_5042;00;LENL;R;2353;5933,6;0,00441;26,17;0,99;0,00;27,16;0,00;M;025
025;010;202607;202607;FACX_5043;00;LENL;N;26;32,4;0,00631;0,20;0,01;0,00;0,21;0,00;M;025
025;010;202607;202607;FACX_5043;00;LENL;R;1;0,5;0,00441;0,00;0,00;0,00;0,00;0,00;M;025
025;010;202607;202607;FACX_5060;00;LENL;N;88356;205710,4;0,00631;1298,03;49,17;0,00;1347,20;0,00;M;025
025;010;202607;202607;FACX_5060;00;LENL;R;7134;14043,9;0,00441;61,93;2,35;0,00;64,28;0,00;M;025
025;010;202607;202607;FACX_5061;00;LENL;N;634;1513,4;0,00631;9,55;0,36;0,00;9,91;0,00;M;025
025;010;202607;202607;FACX_5061;00;LENL;R;61;217,2;0,00441;0,96;0,04;0,00;1,00;0,00;M;025
025;010;202607;202607;FACX_5064;00;LENL;N;33;110,4;0,00631;0,70;0,03;0,00;0,73;0,00;M;025
025;010;202607;202607;FACX_5064;00;LENL;R;5;6,2;0,00441;0,03;0,00;0,00;0,03;0,00;M;025
025;010;202607;202607;FACX_5107;00;LENL;N;1139;2292,2;0,00631;14,46;0,55;0,00;15,01;0,00;M;025
025;010;202607;202607;FACX_5107;00;LENL;R;124;260,5;0,00441;1,15;0,04;0,00;1,19;0,00;M;025
025;010;202607;202607;FACX_5135;00;LENL;N;21;24,1;0,00631;0,15;0,01;0,00;0,16;0,00;M;025
025;010;202607;202607;FACX_5135;00;LENL;R;3;4,5;0,00441;0,02;0,00;0,00;0,02;0,00;M;025
025;010;202607;202607;FACX_6176;00;LENL;N;11769;24321,6;0,00631;153,47;5,81;0,00;159,28;0,00;M;025
025;010;202607;202607;FACX_6176;00;LENL;R;1045;2676,4;0,00441;11,80;0,45;0,00;12,25;0,00;M;025
025;010;202607;202607;SPOX_0046;00;LENL;N;12;17,1;0,00631;0,11;0,00;0,00;0,11;0,00;M;025
025;010;202607;202607;SPOX_0046;00;LENL;R;4;4,4;0,00441;0,02;0,00;0,00;0,02;0,00;M;025
025;010;202607;;;01;;;150338;336200,00;;2073,28;78,55;0,00;2151,83;0,00;;
035;030;202607;202605;ULAX_4758;00;LENL;N;1;1,1;0,00631;0,01;0,00;0,00;0,01;0,00;M;035
035;030;202607;202605;ULAX_4758;00;LENL;R;3;3,6;0,00441;0,02;0,00;0,00;0,02;0,00;M;035
035;030;202607;202605;ULAX_4765;00;LENL;N;3;3,2;0,00631;0,02;0,00;0,00;0,02;0,00;M;035
035;030;202607;202606;ULAX_4758;00;LENL;N;3;2,1;0,00631;0,01;0,00;0,00;0,01;0,00;M;035
035;030;202607;202606;ULAX_4765;00;LENL;N;6;8,7;0,00631;0,05;0,00;0,00;0,05;0,00;M;035
035;030;202607;202607;FACX_0068;00;LENL;N;1;6,4;0,00631;0,04;0,00;0,00;0,04;0,00;M;035
035;030;202607;202607;FACX_0248;00;LENL;N;2;3,9;0,00631;0,02;0,00;0,00;0,02;0,00;M;035
035;030;202607;202607;FACX_5042;00;LENL;N;63;96,5;0,00631;0,61;0,02;0,00;0,63;0,00;M;035
035;030;202607;202607;FACX_5042;00;LENL;R;11;15,7;0,00441;0,07;0,00;0,00;0,07;0,00;M;035
035;030;202607;202607;FACX_5043;00;LENL;N;1;0,6;0,00631;0,00;0,00;0,00;0,00;0,00;M;035
035;030;202607;202607;FACX_5070;00;LENL;N;15715;39866,9;0,00631;251,56;9,53;0,00;261,09;0,00;M;035
035;030;202607;202607;FACX_5070;00;LENL;R;4559;12711,7;0,00441;56,06;2,12;0,00;58,18;0,00;M;035
035;030;202607;202607;FACX_5074;00;LENL;N;3068;6519,8;0,00631;41,14;1,56;0,00;42,70;0,00;M;035
035;030;202607;202607;FACX_5074;00;LENL;R;19;46,1;0,00441;0,20;0,01;0,00;0,21;0,00;M;035
035;030;202607;202607;FACX_5075;00;LENL;N;1;11,1;0,00631;0,07;0,00;0,00;0,07;0,00;M;035
035;030;202607;202607;FACX_5078;00;LENL;N;3063;6942,8;0,00631;43,81;1,66;0,00;45,47;0,00;M;035
035;030;202607;202607;FACX_5078;00;LENL;R;22;99,4;0,00441;0,44;0,02;0,00;0,46;0,00;M;035
035;030;202607;202607;SPOX_0346;00;LENL;N;1;1,1;0,00631;0,01;0,00;0,00;0,01;0,00;M;035
035;030;202607;202607;SPOX_9655;00;LENL;N;8;9,8;0,00631;0,06;0,00;0,00;0,06;0,00;M;035
035;030;202607;202607;SPO_10151;00;LENL;N;3;3,8;0,00631;0,02;0,00;0,00;0,02;0,00;M;035
035;030;202607;202607;SPO_10155;00;LENL;N;2;5,4;0,00631;0,03;0,00;0,00;0,03;0,00;M;035
035;030;202607;202607;SPO_11401;00;LENL;N;2;8,4;0,00631;0,05;0,00;0,00;0,05;0,00;M;035
035;030;202607;202607;SPO_11404;00;LENL;N;2;1,9;0,00631;0,01;0,00;0,00;0,01;0,00;M;035
035;030;202607;202607;SPO_11407;00;LENL;N;10;63,5;0,00631;0,40;0,02;0,00;0,42;0,00;M;035
035;030;202607;202607;ULAX_0873;00;LENL;N;241;727,2;0,00631;4,59;0,17;0,00;4,76;0,00;M;035
035;030;202607;202607;ULAX_0873;00;LENL;R;57;105,5;0,00441;0,47;0,02;0,00;0,49;0,00;M;035
035;030;202607;202607;ULAX_1055;00;LENL;N;8259;22577,5;0,00631;142,46;5,40;0,00;147,86;0,00;M;035
035;030;202607;202607;ULAX_1055;00;LENL;R;3328;9142,2;0,00441;40,32;1,53;0,00;41,85;0,00;M;035
035;030;202607;202607;ULAX_1055;00;LSAL;N;3;1,5;0,00631;0,01;0,00;0,00;0,01;0,00;M;035
035;030;202607;202607;ULAX_1055;00;LSAL;R;1;0,5;0,00441;0,00;0,00;0,00;0,00;0,00;M;035
035;030;202607;202607;ULAX_2826;00;LSAL;N;4;3,2;0,00631;0,02;0,00;0,00;0,02;0,00;M;035
035;030;202607;202607;ULAX_2826;00;LSAL;R;2;1,2;0,00441;0,01;0,00;0,00;0,01;0,00;M;035
035;030;202607;202607;ULAX_4721;00;LENL;N;143722;278794,4;0,00631;1759,19;66,64;0,00;1825,83;0,00;M;035
035;030;202607;202607;ULAX_4721;00;LENL;R;9431;20108,7;0,00441;88,68;3,36;0,00;92,04;0,00;M;035
035;030;202607;202607;ULAX_4721;00;LSAL;N;1;0,5;0,00631;0,00;0,00;0,00;0,00;0,00;M;035
035;030;202607;202607;ULAX_4722;00;LENL;N;246;543,3;0,00631;3,43;0,13;0,00;3,56;0,00;M;035
035;030;202607;202607;ULAX_4722;00;LENL;R;4;6,1;0,00441;0,03;0,00;0,00;0,03;0,00;M;035
035;030;202607;202607;ULAX_4725;00;LENL;N;822;2187,1;0,00631;13,80;0,52;0,00;14,32;0,00;M;035
035;030;202607;202607;ULAX_4725;00;LENL;R;1;0,5;0,00441;0,00;0,00;0,00;0,00;0,00;M;035
035;030;202607;202607;ULAX_4728;00;LENL;N;143510;278475,0;0,00631;1757,18;66,57;0,00;1823,75;0,00;M;035
035;030;202607;202607;ULAX_4728;00;LENL;R;9544;20149,4;0,00441;88,86;3,37;0,00;92,23;0,00;M;035
035;030;202607;202607;ULAX_4758;00;LENL;N;466098;991345,8;0,00631;6255,39;236,97;0,00;6492,36;0,00;M;035
035;030;202607;202607;ULAX_4758;00;LENL;R;32712;67355,5;0,00441;297,04;11,26;0,00;308,30;0,00;M;035
035;030;202607;202607;ULAX_4759;00;LENL;N;423;716,1;0,00631;4,52;0,17;0,00;4,69;0,00;M;035
